사업년도,과제명,연구책임자명,주관기관명,학문단,총연구기간,보고서구분
2023,저전력 비전 트랜스포머 가속기,권은지,포항공과대학교,ICT·융합연구단,2022-06-01 ~ 2024-05-31,결과보고서
2023,발프로산에 의한 RhoA 매개 혈관평활근 수축 억제에 대한 연구,황윤진,영남대학교,의약학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,무전력 친환경 복사냉각 플랫폼 구축을 위한 딥러닝 기반 복사냉각용 마이크로/나노 유효복합재 개발,고병수,포항공과대학교,공학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,대뇌오가노이드 내 신경세포 활성도 측정 및 분석기술 확립을 통한 알츠하이머 질환 연구 모델 구축,조준호,대구경북과학기술원,생명과학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,ETV5에 의한 여포보조 T세포 분화 및 루푸스 조절 연구,박지호,포항공과대학교,생명과학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,미토콘드리아-소포체 연접을 통한 스트레스 반응 조절 연구,유진영,포항공과대학교,생명과학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,성체줄기세포의 활성 조절에 관여하는 주조직적합성분자(MHC)의 새로운 역할 연구,박수빈,포항공과대학교,생명과학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,‘기계적 표면처리-열처리’ 공정 연계 연구를 통한 고특성 마그네슘 합금 가공재 개발,김현지,경북대학교,공학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,녹조 발생과 환경 마이크로바이옴 내 항생제 내성 유전자의 연관성 연구,김민지,경북대학교,생명과학단,2022-06-01 ~ 2024-05-31,결과보고서
2023,웨어러블 스파이킹 뉴럴 네트워크 시스템 구현을 위한 유기물 기반 고집적 인공 시냅스 어레이 개발,이신형,경북대학교,,2021-03-04 ~ 2024-01-31,결과보고서
2023,이종 분산자원들의 데이터 기반 건전성 관리 및 최적 협조 운영을 통한 건물 에너지 이용 효율 향상,김상우,포항공과대학교,,2021-05-24 ~ 2024-02-23,결과보고서
2023,포토보이스기반 지리수업 모형 및 프로그램의 개발과 적용 그리고 결과,조철기,경북대학교,사회과학단,2021-07-01 ~ 2024-06-30,결과보고서
2023,인간 줄기세포 유래 Schwann cell과 세포외기질 펩타이드 혼합 이식에 의한 말초신경병증의 수초화 재생,전원배,대구경북과학기술원,,2022-01-01 ~ 2023-12-31,결과보고서
2023,세포외기질 펩타이드 고순도화 및 Schwann cell-세포외기질 펩타이드 혼합조성물의 생체안전성 연구,전원배,대구경북과학기술원,,2019-10-01 ~ 2023-12-31,결과보고서
2023,역분화줄기세포 유래 신장 오가노이드 성숙화를 위한 물질교환/전단력자극 복합 미세환경 구현 플랫폼 개발 및 약물의 신장 독성/유효성 평가와 질환 모델 구축,김동성,포항공과대학교,,2022-01-01 ~ 2023-12-31,결과보고서
2023,표준화된 신장 오가노이드 대량 배양 플랫폼 개발 및 정상/질환 신장 오가노이드 기반 약물 독성/유효성 평가 플랫폼 구축,김동성,포항공과대학교,,2019-10-01 ~ 2023-12-31,결과보고서
2023,"세포막단백질연구소 설립, 전자현미경과 가속기를 이용한 세포막단백질 구조규명과 항체최적화 기술개발",장승기,포항공과대학교,,2019-06-01 ~ 2023-12-31,결과보고서
2023,세포막단백질연구소 건립 및 구조기반 신약개발 플랫폼 구축,장승기,포항공과대학교,,2019-06-01 ~ 2023-12-31,결과보고서
2023,극저온 전자현미경을 이용한 수용체 구조규명 및 고성능 항체개발,이지오,포항공과대학교,,2019-06-01 ~ 2023-12-31,결과보고서
2023,니체의 예술철학과 힘,정희중,경북대학교,인문학단,2023-09-01 ~ 2024-02-22,결과보고서
2023,革命造反年代-上海文革史稿,손승회,영남대학교,인문학단,2021-07-01 ~ 2024-06-30,결과보고서
2023,노래들,김운찬,대구가톨릭대학교,인문학단,2022-07-01 ~ 2024-06-30,결과보고서
2023,"흉노, 고대의 중아시아",김재윤,영남대학교,인문학단,2022-07-01 ~ 2024-06-30,결과보고서
2023,잠재전이분석에서의 종단적 측정 동등성 검증,손원숙,경북대학교,사회과학단,2022-07-01 ~ 2024-06-30,결과보고서
2023,"무엇이 국제신생벤처기업의 성과를 결정하는가 브리콜라주, 기회식별 및 파트너십의 효과",이주연,영남대학교,사회과학단,2023-09-01 ~ 2024-02-24,결과보고서
2023,혈액줄기세포 조절 신규 인자 발굴,예경무,대구경북과학기술원,,2019-10-01 ~ 2023-12-31,결과보고서
2023,"혈액줄기세포의 성공적인 이식을 위한 가동화(동), 증폭(증) 및 생착(착) 강화 기술 개발",예경무,대구경북과학기술원,,2022-01-01 ~ 2023-12-31,결과보고서
2023,사용자 중심의 개방형 나노인프라 플랫폼 구축,이명재,대구경북과학기술원,,2021-09-27 ~ 2023-12-31,결과보고서
2023,CMOS기반 융합디바이스 제작 플랫폼 구축,이명재,대구경북과학기술원,,2021-09-27 ~ 2023-12-31,결과보고서
2023,고신뢰성 전기변색 나노 소재와 전해질 연구 및 이를 적용한 성능 향상 메커니즘 연구,김혜경,영남대학교,공학단,2022-03-01 ~ 2024-01-09,결과보고서
2023,글로벌 네트워크 기반 하버-보쉬 대체 친환경 암모니아 생산을 위한 고효율 소재공정기술 개발,용기중,포항공과대학교,공학단,2021-07-01 ~ 2023-12-31,결과보고서
2023,"데이터 현지화와 디지털 통상, 제도적 threshold model",김희호,경북대학교,사회과학단,2023-06-01 ~ 2024-05-31,결과보고서
2023,인구감소시대 혁신도시의 청년인구 유입증대와 정착에 관한 연구,임태경,계명대학교,사회과학단,2022-05-01 ~ 2024-04-30,결과보고서
2023,"한국형 위해성 저감 담배 사용에 따른 심혈관 자율신경조절 반응의 포괄적 탐색: 개방 표지, 무작위 대조, 교차설계 임상시험",김동규,경북대학교,생명과학단,2021-09-01 ~ 2024-08-31,결과보고서
2023,고대 동서양 ‘카타프락타리이(Catafractarii)’의 무기공학적 공유전략 비교,배은숙,계명대학교,사회과학단,2022-07-01 ~ 2024-06-30,결과보고서
2023,포스핀 저항성 메커니즘 구명 및 방제를 위한 거짓쌀도둑거저리(Tribolium castaneum) Mutant model 개발,김경남,경북대학교,생명과학단,2022-09-01 ~ 2024-08-31,결과보고서
2023,코로나19 팬데믹 시대 지역사회 감염공동체와 의료 대응체계 구성,김희경,경북대학교,사회과학단,2021-05-01 ~ 2024-04-30,결과보고서
2023,세포소기관네트워크연구센터,유주연,포항공과대학교,생명과학단,2017-06-01 ~ 2024-02-29,결과보고서
2023,얼굴 신경-뼈 네트워크 연구센터,배용철,경북대학교,의약학단,2017-09-01 ~ 2024-02-29,결과보고서
2023,용융염에서 Ni기 분산강화 신합금 부식 저항성 평가,윤영상,영남대학교,,2021-07-29 ~ 2024-06-30,결과보고서
2023,Lysosome 기반 암 제어 연구실,권택규,계명대학교,생명과학단,2021-06-01 ~ 2024-02-29,결과보고서
2023,겨울철 집중관측 자료를 이용한 동계특화 모델링,이규원,경북대학교,자연과학단,2021-06-01 ~ 2024-02-29,결과보고서
2023,자연적·인위적 위험의 불확실성 정량화 기반 차세대 배전 계통 최적 운영 연구실,김영진,포항공과대학교,ICT·융합연구단,2021-06-01 ~ 2024-02-29,결과보고서
2023,중온(300-800°C) 작동형 합금 기반 half-Heusler계 고성능/고강도 열전소재 개발,이승훈,경북대학교,공학단,2021-03-01 ~ 2024-02-29,결과보고서
2023,고혈압 면역조절 기초연구실,김인겸,경북대학교,의약학단,2021-06-01 ~ 2024-02-29,결과보고서
2023,MAIT 세포의 발달과 분화에 있어서 TCR-MR1 상호작용의 분자 구조 역학 규명,김민성,포항공과대학교,생명과학단,2021-06-01 ~ 2024-02-29,결과보고서
2023,이온-전자 혼합전도체의 역학에 기반한 인공 Afferent 스파이크 신호의 제어와 전달,정운룡,포항공과대학교,공학단,2021-06-01 ~ 2024-02-29,결과보고서
2023,순차적 반대이온 교환 도핑을 통한 Stable/Stretchable/Semi-metallic 유기반도체 소재 연구실,조길원,포항공과대학교,공학단,2021-06-01 ~ 2024-02-29,결과보고서
2023,분자설계 기반 초분자 전자전달 연구실,정낙천,대구경북과학기술원,자연과학단,2021-06-01 ~ 2024-02-29,결과보고서
2023,인지적 역촉각 복제 시스템 연구실,장재은,대구경북과학기술원,ICT·융합연구단,2021-06-01 ~ 2024-02-29,결과보고서
2023,수송용 소형/초소형 원자로를 위한 통합형 고집적 열교환기 및 동력변환계통 설계,조항진,포항공과대학교,,2021-07-29 ~ 2024-06-30,결과보고서
2023,자기-형광 복합나노소재 기반 질병진단 플랫폼 기초연구실,이강호,경북대학교,ICT·융합연구단,2021-06-01 ~ 2024-02-29,결과보고서
2023,당뇨병 발생과정에서 Protein Z의 역할 규명,유지홍,계명대학교,의약학단,2022-03-01 ~ 2024-01-15,결과보고서
2024,시력복구용 몸속 미세환경 반응성 나노레고 소재의 개발,김원종,포항공과대학교,,2018-07-16 ~ 2024-07-15,결과보고서
2024,시력복구용 몸속 미세환경 반응성 나노레고 개발 기술,김원종,포항공과대학교,,2018-07-16 ~ 2024-07-15,결과보고서
2024,양자알케미 설계 신규 framework 소재 엔지니어링 및 다중분석기술,김재현,대구경북과학기술원,,2018-07-16 ~ 2024-07-15,결과보고서
2024,큐빗-앙상블 스핀 결합을 이용한 양자 메모리 연구,정민경,대구경북과학기술원,,2022-04-01 ~ 2024-03-31,결과보고서
2024,광집게를 이용한 중성 원자 큐비트들의 공진기 내부 위치 조절,이문주,포항공과대학교,,2022-04-01 ~ 2024-03-31,결과보고서
2024,지능형 자율 방역로봇을 위한 작업설계 및 제어 알고리즘 개발,김기훈,포항공과대학교,,2020-11-01 ~ 2024-04-30,결과보고서
2024,머신러닝과 지면모델링을 활용한 유역 분지 기반  시공간 통합 산사태 위험 평가 모델의 개발,이원영,대구가톨릭대학교,자연과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,뼈에서의 칼슘 유출이 근분화에 미치는 영향 규명,최선경,계명대학교,생명과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,표적 단백질 검증 이용한 아토피피부염 생약/천연물 유래 신소재 개발,이현수,대구가톨릭대학교(대명동캠퍼스),의약학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,드론 영상 3D모델링 기반 도시 수재해 피난정보 시스템 개발,이혜경,경북대학교,공학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,종양 줄기세포 유래 엑소좀의 항암내성에 대한 기능과 조절기전 연구,윤은진,포항공과대학교,생명과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,인공적인 도플러 변이가 가능한 편파 독립 메타표면,한희제,경북대학교,ICT·융합연구단,2022-06-01 ~ 2024-05-31,결과보고서
2024,동물 뇌졸중 모델 모니터링을 위한 광음향 현미경과 광간섭 현미경의 융합 이미징 장치 개발,한상엽,경북대학교,ICT·융합연구단,2022-06-01 ~ 2024-05-31,결과보고서
2024,단일 원자합금 나노촉매의 개발과 전기화학적 촉매반응 응용,조주현,경북대학교,자연과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,파킨슨병에서 Ca2+ 신호경로 제어로 도파민성 신경세포 사멸과 신경염증 기전 규명 및 치료후보 물질 탐색,박지현,대구가톨릭대학교,생명과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,폐섬유화를 억제하는 노화제어 약물 개발,김억천,영남대학교,생명과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,인간 활동이 자연배출 황화합물(DMS)에 미치는 영향: 해양쓰레기와 기후변화 그리고 미세먼지,박순영,대구교육대학교,자연과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,3-계급 결합도식으로부터 유도된 강한 정칙 그래프에 관한 연구,박정례,경북대학교,자연과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,mTOR complex 1의 integrity 조절에 관한 p70S6K1의 새로운 작용기전 규명 및 항암 표적으로의 유효성 연구,강봉석,경북대학교,의약학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,"극한 pH 안정성을 위한 새로운 화학구조 기반의 고성능, 고내구성 나노여과 분리막 개발",전성권,국립금오공과대학교,공학단,2022-06-01 ~ 2024-05-31,결과보고서
2024,금속 산화물의 표면 결함 제어를 통한 고성능 반도체식 가스센서 개발,최명식,경북대학교,공학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,종양 내 조절 T 세포에서 GLUT3를 매개로 한 변화된 포도당 대사의 역할에 대한 연구,SHARMA AMIT KUMAR,포항공과대학교,생명과학단,2022-06-01 ~ 2024-05-31,결과보고서
2024,클라우드/엣지 협업을 위한 Processing-in-Memory 기반의 머신러닝 워크로드 가속화 플랫폼 설계,김정근,경북대학교,ICT·융합연구단,2021-06-01 ~ 2024-05-31,결과보고서
2024,틀 갖춘 곡면매듭의 구성 및 불변량에 대한 연구,최선미,경북대학교,자연과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,실시간 3차원 빔 영상 및 에미턴스 측정을 위한 소형 시간투영검출기 개발,류민상,경북대학교,자연과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,‘마지너리 갇힌 곡면’ 및 관련된 응용에 관한 연구,정선미,경북대학교,자연과학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,이상지질대사에 의한 신장의 수분 조절 기전으로 핵 수용체 (Nuclear Receptors)와 수분통로단백질 Aquaporin 2의 새로운 병태생리학적 역할 규명 및 기전 연구,오세현,경북대학교,의약학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,죽상동맥경화증의 진행 방지를 위한 관련 인자들의 DNA 전사와 mRNA 단백 형성을 동시에 조절하는 이중표적 치료제 개발,안현진,대구가톨릭대학교,의약학단,2021-06-01 ~ 2024-05-31,결과보고서
2024,비평형 양자 계에서의 열역학적 불확실성 관계에 대한 연구,엄재곤,포항공과대학교,자연과학단,2022-06-01 ~ 2024-05-31,결과보고서
2024,3차원 배양 줄기세포 유래 세포외소포 유사체를 활용한 허혈성질환의 치료 효능 평가,RAJENDRAN RAMYA LAKSHMI,"경북대학교(의,치대)",의약학단,2021-06-01 ~ 2024-05-31,결과보고서
